MDMAUD,AGE,SESNEI,UCITY,TIMEDIFF,NUMCHLD,INCOME,WEALTH1,HIT,RAMNTALL,LASTDATE,CONTROLN
XXXX,93.0,2,C,30,,1.0,6.0,1,164.5,9505,130129
XXXX,42.0,1,U,30,,4.0,8.0,0,30.0,9510,41209
XXXX,,2,C,30,,1.0,5.0,0,64.0,9509,34750
XXXX,40.0,1,U,30,2.0,5.0,,0,26.0,9512,174411
XXXX,,2,S,18,,,,0,21.0,9603,141057
XXXX,30.0,2,R,30,1.0,5.0,,0,38.0,9512,58009
XXXX,70.0,1,S,5,,7.0,9.0,5,74.0,9701,188784
XXXX,54.0,2,R,30,,4.0,,0,145.0,9509,96970
XXXX,38.0,2,U,18,1.0,5.0,,0,64.0,9602,66430
XXXX,90.0,3,R,30,,,,0,30.0,9512,140336
XXXX,78.0,1,C,30,,1.0,5.0,1,25.0,9512,107902
XXXX,50.0,1,R,30,,6.0,,0,254.0,9512,132424
XXXX,79.0,1,C,30,,1.0,9.0,6,150.0,9508,107266
XXXX,36.0,2,R,18,,7.0,,0,20.0,9601,118449
XXXX,28.0,3,S,30,2.0,5.0,3.0,0,47.0,9511,154818
XXXX,71.0,3,C,30,,2.0,2.0,1,40.0,9512,130256
XXXX,75.0,2,C,18,,5.0,6.0,3,69.0,9601,2275
XXXX,,2,R,30,,,,0,238.0,9511,133079
XXXX,53.0,2,S,30,,,,0,36.0,9512,177191
XXXX,52.0,1,T,18,1.0,7.0,,0,20.0,9602,140712
XXXX,,2,S,18,,,,0,20.0,9601,88573
XXXX,58.0,3,T,5,,,,0,86.0,9701,188736
XXXX,46.0,2,C,30,,4.0,3.0,1,172.0,9510,46015
XXXX,30.0,1,S,30,,6.0,8.0,0,225.0,9511,53696
XXXX,58.0,2,R,30,,7.0,,0,25.0,9512,125046
XXXX,42.0,2,T,30,3.0,5.0,,0,36.0,9504,185007
XXXX,61.0,2,C,30,,4.0,5.0,240,150.0,9511,191658
XXXX,,4,U,30,,,,0,114.02,9512,144675
XXXX,35.0,1,T,30,,7.0,8.0,3,36.0,9510,82114
XXXX,60.0,1,C,30,,5.0,,0,51.0,9512,92670
XXXX,76.0,2,U,30,1.0,6.0,6.0,29,69.0,9512,148590
XXXX,50.0,1,U,18,,7.0,9.0,1,227.0,9612,185192
XXXX,48.0,2,R,18,3.0,2.0,,0,30.0,9603,86376
XXXX,86.0,3,C,18,,2.0,2.0,14,46.0,9601,42149
XXXX,64.0,1,T,30,,7.0,9.0,1,138.0,9511,133036
XXXX,69.0,3,T,18,,2.0,,0,76.0,9601,85773
XXXX,74.0,3,U,30,1.0,4.0,,0,90.0,9505,730
XXXX,77.0,2,C,30,,2.0,3.0,2,166.0,9511,46229
XXXX,50.0,2,C,18,2.0,4.0,,0,15.0,9602,184849
XXXX,38.0,3,R,30,2.0,3.0,2.0,1,35.0,9509,29617
XXXX,74.0,2,T,30,,,,0,62.0,9511,66395
XXXX,,2,R,18,,,,0,61.0,9601,182656
XXXX,,3,R,18,,3.0,2.0,5,133.0,9601,243
XXXX,,3,R,18,,1.0,,0,98.0,9601,107399
XXXX,,2,R,30,,,,0,35.0,9511,71027
XXXX,80.0,2,U,30,,6.0,5.0,15,54.0,9512,93425
XXXX,,1,C,18,,,,0,40.0,9601,112934
XXXX,49.0,2,R,30,1.0,7.0,5.0,6,32.0,9510,15167
XXXX,90.0,2,R,30,,3.0,,0,436.0,9506,103189
XXXX,70.0,2,S,18,,2.0,,0,144.0,9602,77921
XXXX,60.0,3,S,30,,5.0,,0,113.01,9512,141375
XXXX,56.0,1,R,30,1.0,5.0,,0,61.0,9506,103140
XXXX,70.0,2,C,18,,2.0,,0,42.0,9603,73342
XXXX,,1,S,18,,,,0,15.0,9602,88188
XXXX,35.0,1,S,18,,6.0,9.0,14,40.0,9602,50962
XXXX,77.0,1,C,30,,2.0,0.0,0,97.0,9504,643
XXXX,32.0,2,U,30,,1.0,2.0,0,51.0,9507,78452
XXXX,,2,T,30,,,,0,73.0,9512,126661
XXXX,82.0,2,C,18,,2.0,5.0,21,173.0,9603,180739
XXXX,,1,R,30,,,,0,60.0,9512,142419
XXXX,52.0,1,U,18,,5.0,8.0,1,52.0,9602,163533
XXXX,,1,U,30,,,,0,136.0,9509,158129
XXXX,,2,R,30,,1.0,,0,186.0,9509,168982
XXXX,70.0,1,C,30,,6.0,,0,46.0,9512,167311
XXXX,54.0,2,R,30,,2.0,,0,51.0,9512,159709
XXXX,76.0,2,R,30,,2.0,,0,60.0,9512,31701
XXXX,94.0,1,S,30,,7.0,,0,90.0,9512,153303
XXXX,80.0,,,18,,,,0,275.0,9609,4839
XXXX,34.0,2,R,30,,3.0,,0,43.0,9506,87547
XXXX,38.0,1,U,18,,7.0,,0,425.0,9601,142913
XXXX,57.0,2,R,30,,1.0,5.0,2,74.0,9505,17307
XXXX,64.0,2,S,18,,3.0,,0,58.0,9601,61679
XXXX,,3,S,30,,2.0,3.0,1,178.0,9509,150336
XXXX,,2,U,30,,5.0,1.0,0,70.0,9512,107874
XXXX,,2,T,30,,,,0,103.0,9512,109585
XXXX,73.0,2,C,30,,3.0,5.0,7,51.0,9510,127891
XXXX,77.0,2,R,30,,1.0,5.0,6,114.0,9508,96973
XXXX,46.0,2,R,18,3.0,5.0,6.0,0,26.0,9602,85664
XXXX,84.0,2,T,30,,1.0,4.0,10,87.0,9510,156038
XXXX,55.0,2,S,30,,7.0,5.0,12,112.0,9509,100412
XXXX,70.0,3,R,18,,2.0,,0,74.0,9601,86715
XXXX,,1,S,18,,,,0,65.0,9603,119599
XXXX,60.0,2,S,30,,,,0,75.0,9511,169377
XXXX,,2,R,30,,6.0,2.0,0,51.0,9512,97907
XXXX,68.0,2,U,30,,4.0,6.0,6,35.0,9511,136757
XXXX,58.0,2,T,30,,6.0,7.0,10,78.0,9512,97817
XXXX,,2,U,30,,,,0,15.0,9507,121805
XXXX,50.0,1,S,30,2.0,5.0,8.0,1,313.0,9504,167385
XXXX,42.0,3,U,30,,1.0,,0,154.0,9507,147957
XXXX,,3,C,18,,2.0,1.0,9,31.0,9603,25592
XXXX,,1,T,18,,,,0,20.0,9601,103768
XXXX,43.0,1,S,30,,,,0,72.0,9511,157392
XXXX,50.0,3,S,18,,5.0,3.0,0,25.0,9602,159896
XXXX,52.0,1,S,18,,5.0,8.0,8,85.0,9603,26307
XXXX,,3,C,30,,3.0,,0,15.0,9511,15761
XXXX,70.0,2,T,30,1.0,3.0,4.0,7,41.0,9512,46024
XXXX,49.0,3,R,30,,1.0,2.0,0,71.0,9506,48500
XXXX,72.0,2,U,30,,,,0,117.5,9511,163985
XXXX,54.0,2,R,30,1.0,4.0,,0,108.0,9511,72638
XXXX,52.0,3,R,18,,5.0,,0,26.0,9602,111291
XXXX,,1,S,30,,,,0,22.0,9512,32987
XXXX,51.0,3,T,30,,5.0,,0,92.0,9512,109469
XXXX,66.0,2,R,18,,6.0,3.0,6,25.0,9601,157238
XXXX,59.0,3,S,18,,,,0,99.0,9601,59932
XXXX,74.0,2,R,30,,2.0,,0,121.0,9506,106198
XXXX,48.0,2,R,30,,2.0,,0,77.0,9505,184985
XXXX,68.0,2,C,18,,2.0,2.0,7,27.0,9601,17362
XXXX,,,,30,,,,0,36.0,9512,30049
XXXX,,3,S,30,,,,0,112.0,9512,163563
XXXX,63.0,2,C,30,,2.0,2.0,1,68.0,9508,45991
XXXX,,2,T,18,1.0,4.0,3.0,2,55.0,9603,72329
XXXX,39.0,3,U,18,,6.0,5.0,1,154.0,9602,108107
XXXX,64.0,2,C,18,,5.0,8.0,21,45.0,9601,87474
XXXX,88.0,3,C,30,,1.0,0.0,0,119.0,9509,159793
XXXX,46.0,3,C,30,,3.0,1.0,5,114.0,9512,160501
XXXX,80.0,3,U,30,,4.0,,0,32.0,9512,41215
XXXX,33.0,1,U,18,,6.0,9.0,3,95.0,9603,117355
XXXX,54.0,1,C,30,,,,0,157.0,9509,25580
XXXX,49.0,3,C,30,1.0,3.0,5.0,0,57.0,9507,67527
XXXX,,2,C,30,,5.0,,0,20.0,9511,19905
XXXX,96.0,2,T,30,,2.0,1.0,1,272.0,9507,7284
XXXX,52.0,2,T,30,,5.0,,0,25.0,9510,19276
XXXX,52.0,2,S,18,1.0,3.0,,0,122.0,9603,56931
XXXX,76.0,2,R,30,,4.0,3.0,8,149.0,9504,5233
XXXX,,2,R,18,,,,0,147.0,9603,96377
XXXX,71.0,3,R,30,1.0,4.0,1.0,3,97.0,9508,81812
XXXX,83.0,2,T,18,1.0,2.0,4.0,13,102.0,9601,128323
XXXX,78.0,1,S,30,,6.0,9.0,1,87.0,9510,162397
XXXX,,2,R,18,,,,0,77.0,9602,112617
XXXX,,2,C,30,,6.0,9.0,5,69.0,9508,151989
XXXX,57.0,1,S,18,,,,0,45.0,9601,162824
XXXX,63.0,1,C,18,,6.0,7.0,3,45.0,9602,32202
XXXX,,3,R,18,,,,0,26.0,9603,47941
XXXX,68.0,2,S,18,1.0,5.0,6.0,1,45.0,9601,83993
XXXX,63.0,3,R,18,,1.0,,0,156.0,9601,20470
XXXX,,4,U,30,,,,0,20.0,9507,122294
XXXX,,1,C,30,,6.0,,0,132.0,9512,119375
XXXX,38.0,2,U,30,3.0,2.0,,0,18.0,9512,82534
XXXX,67.0,1,S,18,,,,0,60.0,9602,157590
XXXX,,1,U,30,,6.0,,0,26.0,9509,159326
C1LM,82.0,,,5,,6.0,9.0,0,838.0,9701,7157
XXXX,49.0,2,S,30,,7.0,3.0,6,122.0,9510,94142
XXXX,48.0,3,R,18,,4.0,,0,30.0,9601,109601
XXXX,96.0,1,T,30,,5.0,5.0,1,155.0,9509,71684
XXXX,43.0,1,U,30,,,,0,42.0,9506,151227
XXXX,82.0,3,T,30,,1.0,0.0,23,132.0,9511,46819
XXXX,78.0,2,T,30,,6.0,8.0,6,130.0,9509,109058
XXXX,54.0,1,R,30,,5.0,,0,116.0,9507,177772
XXXX,,1,U,30,,7.0,5.0,0,137.0,9510,134494
XXXX,58.0,1,R,30,,7.0,4.0,1,20.0,9510,2462
XXXX,48.0,2,T,30,,2.0,3.0,14,30.0,9508,173164
XXXX,48.0,3,C,30,,3.0,,0,25.0,9507,128871
XXXX,70.0,2,C,30,,7.0,,0,153.0,9507,20762
XXXX,59.0,2,T,30,,3.0,5.0,1,237.0,9506,57490
XXXX,53.0,2,T,18,2.0,6.0,7.0,8,36.0,9602,120012
XXXX,,2,T,30,,2.0,3.0,0,42.0,9510,120307
XXXX,72.0,2,T,30,1.0,5.0,,0,70.0,9512,172865
XXXX,82.0,2,R,30,,2.0,2.0,10,147.0,9506,63798
XXXX,72.0,2,C,30,1.0,3.0,6.0,0,134.0,9506,43931
XXXX,39.0,2,U,30,2.0,6.0,7.0,1,87.0,9512,145399
XXXX,87.0,2,R,18,1.0,5.0,1.0,1,160.0,9602,107792
XXXX,43.0,,,5,1.0,6.0,5.0,7,15.0,9701,3533
XXXX,50.0,3,U,30,,,,0,25.0,9504,153406
XXXX,34.0,3,S,18,2.0,5.0,4.0,2,59.0,9603,77909
XXXX,74.0,2,U,30,,,,0,90.0,9509,38129
XXXX,54.0,2,R,30,,,,0,85.0,9512,52552
XXXX,50.0,2,T,30,,2.0,,0,165.0,9512,60397
XXXX,51.0,3,R,18,,6.0,,0,56.0,9601,173821
XXXX,81.0,2,C,18,,5.0,6.0,3,160.0,9602,73363
XXXX,68.0,2,C,30,1.0,5.0,4.0,6,43.0,9512,71798
XXXX,48.0,2,R,30,,,,0,65.0,9512,47939
XXXX,60.0,2,T,30,,4.0,,0,117.0,9512,55868
XXXX,49.0,2,T,18,,3.0,4.0,0,68.0,9601,181871
XXXX,74.0,2,R,30,,5.0,2.0,0,333.0,9512,100999
XXXX,44.0,3,R,30,,3.0,,0,349.0,9504,52186
XXXX,,1,S,30,,,,0,60.5,9509,116245
XXXX,78.0,3,U,30,,,,0,137.0,9512,150935
XXXX,,1,C,30,,4.0,9.0,1,152.0,9511,36926
XXXX,,3,T,30,,,,0,30.0,9510,153893
XXXX,75.0,3,S,18,1.0,1.0,0.0,14,639.0,9601,13835
XXXX,63.0,1,S,18,,6.0,,0,184.0,9607,9137
XXXX,84.0,2,C,18,,1.0,5.0,18,192.0,9603,22365
XXXX,58.0,2,R,18,,4.0,,0,171.0,9610,2548
XXXX,49.0,1,T,18,,6.0,,0,144.0,9601,119266
XXXX,90.0,1,S,18,,6.0,,0,334.0,9601,4438
XXXX,,3,C,30,,4.0,1.0,0,133.0,9512,70095
XXXX,72.0,1,T,30,,3.0,7.0,16,72.0,9509,104537
XXXX,,2,R,18,1.0,7.0,,0,64.0,9601,119877
XXXX,,1,C,30,,,,0,54.0,9512,17545
XXXX,56.0,2,S,30,,3.0,,0,150.0,9511,165859
XXXX,,1,U,30,,,,0,68.0,9511,168446
XXXX,,1,S,30,,5.0,7.0,4,133.01,9511,180101
XXXX,77.0,1,U,30,,4.0,9.0,1,77.0,9512,134432
XXXX,,2,R,30,,,,0,25.0,9509,29321
XXXX,74.0,3,C,30,,1.0,2.0,2,228.0,9512,73440
XXXX,,2,R,30,,2.0,,0,79.0,9512,61086
XXXX,49.0,2,T,30,,5.0,6.0,1,82.0,9503,57493
XXXX,74.0,1,S,18,,3.0,9.0,28,156.0,9602,3062
XXXX,69.0,3,C,30,,6.0,2.0,15,20.0,9512,45658
XXXX,50.0,3,U,18,,2.0,,0,47.0,9601,161390
XXXX,74.0,2,T,30,,2.0,4.0,0,25.0,9510,87228
XXXX,86.0,2,S,30,,1.0,,0,229.0,9512,953
XXXX,,2,C,18,,5.0,6.0,0,18.0,9602,133019
XXXX,70.0,2,T,18,,5.0,5.0,2,101.0,9603,63826
XXXX,84.0,2,S,30,,2.0,5.0,3,106.0,9512,53691
XXXX,78.0,2,C,18,,5.0,1.0,3,31.0,9603,176540
XXXX,,1,C,18,,,,0,90.0,9603,148390
XXXX,34.0,2,R,18,,5.0,7.0,11,215.0,9601,49571
XXXX,85.0,1,S,30,,7.0,9.0,26,231.0,9505,66912
XXXX,44.0,2,R,30,,,,0,50.0,9511,104298
XXXX,72.0,3,U,30,,2.0,3.0,1,187.0,9506,175553
XXXX,83.0,2,T,18,,2.0,5.0,6,281.0,9605,6067
XXXX,76.0,2,C,18,,,,0,90.0,9602,136091
XXXX,68.0,2,T,30,,2.0,1.0,14,56.0,9509,177563
XXXX,74.0,2,S,30,,1.0,5.0,4,82.0,9512,99681
XXXX,,2,U,18,,,,0,45.0,9603,130467
XXXX,66.0,3,C,18,,2.0,1.0,1,55.0,9603,651
XXXX,42.0,1,U,18,,5.0,,0,15.0,9601,145320
XXXX,62.0,2,R,30,,4.0,7.0,18,59.0,9508,86653
XXXX,93.0,1,C,18,,5.0,9.0,3,93.0,9601,98757
XXXX,42.0,1,C,18,1.0,6.0,9.0,4,55.0,9602,92219
XXXX,,2,S,18,,4.0,5.0,1,42.0,9602,174690
XXXX,74.0,,,18,,6.0,,0,42.0,9603,134950
XXXX,78.0,2,C,30,,,,0,138.0,9509,11206
XXXX,,3,R,30,,,,0,196.0,9511,48420
XXXX,64.0,2,R,30,1.0,4.0,,0,54.0,9512,75549
XXXX,79.0,1,S,18,,4.0,7.0,39,15.0,9602,155579
XXXX,77.0,3,S,30,,,,0,94.0,9512,177198
XXXX,48.0,2,C,30,,,,0,26.0,9507,77026
XXXX,49.0,1,T,30,,,,0,285.0,9512,27382
XXXX,80.0,2,U,30,,,,0,110.0,9504,94476
XXXX,,1,U,30,,,,0,57.0,9512,163975
XXXX,56.0,2,R,30,,1.0,5.0,0,120.0,9512,133353
XXXX,77.0,1,C,30,,,,0,186.0,9505,64426
XXXX,77.0,3,C,30,,,,0,71.0,9511,170544
XXXX,63.0,1,T,18,,7.0,9.0,2,230.0,9603,109939
XXXX,51.0,1,T,30,,,,0,45.0,9506,48886
XXXX,74.0,3,T,30,,1.0,0.0,0,110.0,9506,101573
XXXX,,2,C,18,,3.0,6.0,0,51.0,9601,169673
XXXX,91.0,1,S,30,,2.0,,0,110.0,9506,159231
XXXX,,2,C,18,,,,0,25.0,9601,184168
XXXX,,3,S,30,,2.0,2.0,4,46.0,9512,145741
XXXX,52.0,2,S,30,,5.0,4.0,0,20.0,9510,33858
XXXX,,2,R,30,,,,0,133.5,9508,59537
XXXX,34.0,2,S,30,,2.0,7.0,4,113.0,9509,115565
XXXX,61.0,1,U,30,,6.0,8.0,7,95.0,9504,8079
XXXX,,2,R,30,,5.0,,0,143.0,9504,172972
XXXX,73.0,1,S,30,,5.0,,0,509.05,9512,3294
XXXX,80.0,1,C,30,,5.0,5.0,10,52.0,9512,143212
XXXX,72.0,,,30,,3.0,,0,101.0,9509,191299
XXXX,,2,C,30,,,,0,52.0,9510,160835
XXXX,,1,C,30,,,,0,65.0,9509,100328
XXXX,86.0,2,S,30,,1.0,0.0,3,48.0,9512,179573
XXXX,86.0,2,T,30,,5.0,5.0,0,66.0,9512,46860
XXXX,65.0,2,S,30,,6.0,5.0,5,20.0,9507,148685
XXXX,86.0,2,C,30,,,,0,117.0,9506,137272
XXXX,48.0,1,C,30,,5.0,6.0,6,176.0,9511,132353
XXXX,70.0,2,T,18,,5.0,,0,115.0,9602,123563
XXXX,,2,U,30,,,,0,44.0,9507,141116
XXXX,82.0,2,R,30,,1.0,1.0,1,81.0,9512,18446
XXXX,68.0,2,S,4,,3.0,4.0,1,75.0,9702,189147
XXXX,,2,T,30,,,,0,131.0,9507,140375
XXXX,32.0,2,R,30,1.0,4.0,,0,20.0,9507,118588
XXXX,,1,S,30,,,,0,483.0,9510,157098
XXXX,63.0,2,T,18,,1.0,,0,126.0,9601,86726
XXXX,,3,T,30,,2.0,1.0,6,112.0,9512,48519
XXXX,44.0,,,30,3.0,4.0,,0,40.0,9510,150670
XXXX,20.0,1,S,18,2.0,4.0,6.0,1,37.0,9601,160044
XXXX,54.0,1,R,30,,6.0,,0,63.0,9507,125044
XXXX,,2,C,18,,2.0,3.0,1,63.0,9603,154011
XXXX,30.0,3,S,30,,1.0,2.0,0,34.0,9509,184023
XXXX,77.0,1,U,30,,6.0,9.0,0,124.0,9512,145099
XXXX,71.0,1,T,18,,3.0,8.0,9,25.0,9602,85953
XXXX,85.0,1,U,30,,3.0,9.0,3,67.0,9508,153086
XXXX,63.0,3,R,30,,7.0,2.0,3,20.0,9506,58517
XXXX,,3,U,30,1.0,1.0,2.0,3,160.0,9512,166433
XXXX,47.0,1,T,18,,5.0,7.0,5,120.0,9602,69715
XXXX,55.0,1,S,30,,6.0,8.0,6,149.0,9510,123238
XXXX,79.0,2,R,18,,7.0,4.0,2,61.0,9602,24508
XXXX,,1,C,30,,,,0,48.0,9512,124284
XXXX,34.0,1,U,18,,4.0,6.0,5,45.5,9602,93147
XXXX,,2,T,18,,1.0,7.0,0,20.0,9601,59321
L1CM,49.0,1,C,18,,6.0,,0,285.0,9608,11838
XXXX,36.0,2,S,30,,2.0,4.0,1,62.0,9512,135392
XXXX,44.0,1,S,30,1.0,6.0,8.0,5,115.0,9512,99625
XXXX,56.0,1,C,30,,4.0,5.0,26,147.0,9509,123904
XXXX,83.0,2,R,18,,1.0,5.0,9,30.0,9601,103364
XXXX,82.0,1,S,18,,6.0,9.0,9,299.0,9608,9534
XXXX,76.0,2,S,18,,2.0,7.0,1,151.0,9601,55884
XXXX,,1,U,30,,,,0,45.0,9510,87776
XXXX,88.0,2,U,18,,,,0,263.02,9601,146419
XXXX,54.0,2,T,30,,3.0,,0,175.0,9509,59721
XXXX,41.0,4,U,18,,5.0,0.0,1,29.0,9602,128837
XXXX,77.0,2,T,30,,7.0,8.0,21,114.0,9511,63230
XXXX,57.0,2,U,18,,5.0,5.0,8,37.0,9602,120920
XXXX,,3,U,30,,,,0,30.0,9512,187468
XXXX,44.0,3,C,18,1.0,7.0,,0,89.0,9602,18712
XXXX,,2,R,18,,,,0,192.0,9602,180831
XXXX,,2,S,30,,,,0,114.0,9512,113558
XXXX,31.0,1,S,18,,2.0,8.0,1,35.0,9603,57425
XXXX,,2,T,30,,5.0,1.0,3,274.0,9509,138759
XXXX,40.0,2,R,18,,5.0,,0,590.0,9603,87562
XXXX,,2,R,18,,,,0,23.0,9602,96972
XXXX,,2,T,30,,,,0,20.0,9508,132363
XXXX,72.0,1,C,18,3.0,2.0,,0,207.0,9601,128342
XXXX,65.0,3,R,30,,4.0,,0,107.5,9512,128090
XXXX,72.0,2,T,18,,2.0,7.0,1,68.0,9603,50015
XXXX,54.0,1,S,30,,5.0,8.0,6,45.0,9512,80418
XXXX,93.0,2,T,30,,1.0,1.0,0,268.0,9506,22236
XXXX,97.0,3,T,18,,2.0,,0,145.0,9601,117651
XXXX,,2,R,30,,2.0,1.0,18,159.0,9512,28851
XXXX,43.0,2,S,30,,4.0,7.0,0,42.0,9511,32805
XXXX,38.0,2,S,30,,4.0,5.0,4,113.0,9507,136173
XXXX,62.0,2,S,18,,3.0,,0,36.0,9603,90440
XXXX,90.0,4,U,30,,,,0,251.0,9512,116934
XXXX,61.0,1,T,30,1.0,4.0,9.0,1,176.0,9504,54912
XXXX,81.0,1,S,18,,4.0,9.0,19,22.0,9603,79582
XXXX,72.0,1,C,18,,3.0,9.0,3,50.0,9601,26284
XXXX,24.0,2,U,30,,3.0,5.0,1,40.0,9509,120922
XXXX,79.0,3,C,18,,2.0,1.0,11,25.0,9601,93213
XXXX,,3,R,30,,1.0,0.0,2,90.0,9510,101532
XXXX,68.0,2,T,18,,6.0,3.0,12,353.0,9603,13303
XXXX,71.0,2,R,18,,2.0,,0,122.0,9601,76108
XXXX,,2,S,30,,2.0,,0,20.0,9510,78803
XXXX,,1,S,18,,,,0,45.0,9602,90555
XXXX,76.0,2,U,30,,5.0,,0,32.0,9511,163009
XXXX,35.0,2,U,30,,6.0,2.0,2,31.0,9511,179543
XXXX,55.0,1,U,18,,7.0,7.0,0,374.0,9610,12442
XXXX,46.0,1,S,30,1.0,5.0,9.0,3,75.0,9505,114697
XXXX,,2,R,30,2.0,4.0,,0,100.0,9504,98141
XXXX,80.0,2,S,30,,4.0,,0,176.0,9507,66359
XXXX,,1,S,30,,,,0,20.0,9510,172144
XXXX,48.0,3,C,18,1.0,4.0,,0,144.0,9601,62420
XXXX,,2,R,30,,,,0,187.0,9512,133340
XXXX,49.0,3,R,18,,3.0,,0,54.0,9602,46774
XXXX,,1,T,30,,4.0,6.0,9,91.0,9504,55785
XXXX,64.0,3,C,18,,2.0,1.0,24,53.0,9602,22341
XXXX,87.0,2,R,18,,4.0,3.0,4,20.0,9601,34487
XXXX,40.0,1,C,18,,6.0,9.0,2,33.0,9601,2069
XXXX,48.0,1,S,18,,6.0,,0,336.08,9609,1130
XXXX,95.0,2,S,30,,6.0,6.0,3,109.0,9512,165403
XXXX,82.0,3,C,18,,1.0,,0,25.0,9602,43656
XXXX,76.0,2,R,18,,3.0,,0,20.0,9601,171468
XXXX,88.0,2,T,18,,2.0,1.0,2,129.0,9603,81625
XXXX,,1,T,30,,6.0,,0,128.89,9511,105992
XXXX,74.0,2,T,30,,5.0,,0,60.0,9504,7812
XXXX,48.0,2,R,18,,5.0,,0,26.0,9603,40836
XXXX,70.0,3,S,18,,1.0,6.0,1,20.0,9601,49398
XXXX,98.0,3,C,18,,2.0,1.0,17,94.0,9603,126115
XXXX,72.0,2,C,18,,,,0,180.0,9601,45960
XXXX,,1,T,30,,,,0,60.0,9504,187644
XXXX,55.0,3,S,30,,,,0,122.0,9509,183083
XXXX,37.0,1,S,30,,5.0,8.0,0,46.0,9509,17611
XXXX,85.0,2,R,18,,,,0,134.0,9602,17946
XXXX,,1,T,30,,4.0,8.0,0,53.0,9512,54914
XXXX,69.0,1,C,18,,5.0,7.0,27,48.0,9603,141785
XXXX,63.0,2,T,18,,4.0,1.0,19,129.0,9603,154111
XXXX,,3,R,18,,3.0,,0,175.0,9605,3508
XXXX,52.0,2,C,18,,5.0,5.0,0,82.0,9603,152291
XXXX,28.0,3,S,30,,,,0,115.0,9508,37529
XXXX,56.0,1,R,18,,5.0,8.0,12,244.0,9603,178480
XXXX,97.0,2,S,30,1.0,4.0,8.0,11,97.0,9504,62391
XXXX,72.0,2,T,30,,2.0,2.0,0,20.0,9510,137599
XXXX,,2,S,18,2.0,4.0,6.0,4,20.0,9602,91992
XXXX,72.0,1,S,30,,2.0,,0,30.0,9504,83202
XXXX,73.0,4,U,18,,1.0,1.0,10,60.0,9602,41307
XXXX,95.0,2,R,30,,1.0,7.0,0,283.0,9504,66159
XXXX,,1,S,30,,1.0,8.0,1,88.0,9508,92423
XXXX,60.0,2,R,18,,7.0,3.0,2,37.0,9602,133075
XXXX,52.0,2,S,18,,,,0,52.0,9612,3087
XXXX,,1,U,18,,,,0,20.0,9602,179433
XXXX,82.0,,,30,,1.0,3.0,0,167.0,9504,11981
XXXX,62.0,2,S,30,,5.0,6.0,8,34.0,9509,83954
XXXX,82.0,3,T,18,,2.0,,0,15.0,9601,107130
XXXX,80.0,2,R,18,,7.0,,0,91.0,9603,76144
XXXX,82.0,2,C,30,,,,0,164.0,9511,51579
XXXX,63.0,3,C,30,,5.0,0.0,10,125.0,9509,124116
XXXX,65.0,2,U,30,,,,0,139.0,9509,144535
XXXX,81.0,2,T,30,,5.0,2.0,2,120.0,9506,44895
XXXX,70.0,3,U,30,1.0,1.0,,0,427.0,9512,143776
XXXX,69.0,3,C,30,,2.0,1.0,4,61.0,9512,159917
XXXX,71.0,1,S,30,,3.0,5.0,2,45.0,9506,184219
XXXX,,3,T,30,,3.0,2.0,16,241.0,9512,19239
XXXX,80.0,2,C,18,,1.0,6.0,0,342.0,9603,19545
XXXX,78.0,3,U,18,,1.0,4.0,1,25.0,9602,38831
XXXX,33.0,1,U,18,,5.0,,0,423.0,9603,163472
XXXX,72.0,2,T,30,2.0,4.0,4.0,2,231.0,9505,131349
XXXX,40.0,2,S,18,2.0,6.0,8.0,0,176.0,9603,129091
XXXX,,2,R,18,,5.0,9.0,22,25.0,9602,133849
XXXX,52.0,1,S,30,,6.0,9.0,3,111.0,9508,168653
XXXX,,2,R,18,,7.0,5.0,1,66.0,9602,89795
XXXX,74.0,1,S,18,,4.0,8.0,5,186.0,9603,189895
XXXX,,4,U,30,,,,0,42.0,9509,39052
XXXX,84.0,2,R,18,,1.0,2.0,3,168.0,9603,95368
XXXX,,2,T,30,,,,0,39.0,9512,140720
XXXX,41.0,1,U,30,,,,0,50.0,9505,143652
XXXX,30.0,1,S,18,,6.0,,0,110.0,9603,26130
XXXX,83.0,1,S,18,,7.0,9.0,21,37.0,9601,134411
XXXX,31.0,2,S,18,3.0,3.0,7.0,1,25.0,9601,82606
XXXX,73.0,1,T,18,,6.0,7.0,11,99.0,9603,123855
XXXX,52.0,2,U,18,,4.0,1.0,12,80.0,9602,179817
XXXX,76.0,1,S,18,,5.0,5.0,10,282.0,9612,186237
XXXX,85.0,2,U,30,,1.0,8.0,5,153.0,9503,8397
XXXX,82.0,2,C,18,,2.0,,0,141.0,9611,4733
XXXX,65.0,2,R,18,,5.0,3.0,2,82.0,9603,70390
XXXX,32.0,1,C,18,,5.0,,0,45.0,9608,185302
XXXX,59.0,1,S,18,,7.0,,0,169.0,9603,91753
XXXX,72.0,2,S,30,,2.0,6.0,22,158.0,9508,7153
XXXX,45.0,3,C,30,,1.0,,0,205.0,9511,71831
XXXX,74.0,2,C,18,1.0,5.0,7.0,4,94.0,9611,186789
XXXX,70.0,1,S,30,,,,0,85.0,9509,163805
XXXX,57.0,2,C,18,,4.0,,0,113.0,9601,98674
XXXX,,2,S,18,,,,0,15.0,9601,38313
XXXX,,1,C,30,,,,0,15.0,9506,40450
XXXX,50.0,1,C,18,,6.0,9.0,1,92.0,9603,19461
