STATE,TIMEDIFF,SESNEI,UCITY,AGE,MDMAUD,DOMAIN,CLUSTER,HOMEOWNR,NUMCHLD,INCOME,GENDER,WEALTH1,HIT,RAMNTALL,LASTGIFT,LASTDATE,TIMELAG,AVGGIFT,CONTROLN
MI,15,3,T,48.0,XXXX,T3,41.0,H,2.0,5.0,M,,0,295.0,26.0,9603,2.0,17.352941176,74071
IL,17,2,R,38.0,XXXX,R2,49.0,H,2.0,4.0,F,,0,126.0,11.0,9601,5.0,8.4,98488
TN,17,,,,XXXX, ,, ,,3.0,M,8.0,3,134.0,10.0,9601,4.0,7.4444444444,191368
IL,16,2,R,,XXXX,R2,44.0, ,,,F,,0,48.0,9.0,9602,2.0,8.0,95430
FL,17,2,S,,XXXX,S2,20.0, ,,,F,,0,153.0,5.0,9601,9.0,8.5,45759
MN,4,2,R,75.0,XXXX,R2,49.0,U,,2.0,M,2.0,0,1118.0,25.0,9702,7.0,20.703703704,6576
GA,18,1,S,61.0,XXXX,S1,13.0, ,,,F,,0,304.0,25.0,9512,17.0,17.882352941,25689
TX,18,2,R,34.0,XXXX,R2,44.0,H,,5.0,F,5.0,1,198.0,30.0,9512,3.0,24.75,118117
CA,17,1,C,45.0,XXXX,C1,24.0,H,2.0,7.0,M,7.0,14,76.0,20.0,9601,29.0,15.2,150152
GA,24,1,T,72.0,XXXX,T1,35.0,H,,7.0,M,8.0,4,25.0,25.0,9506,,25.0,30409
CA,15,1,S,,XXXX,S1,11.0, ,,,F,,0,28.0,5.0,9603,11.0,5.6,12780
FL,15,1,T,,XXXX,T1,35.0,H,,7.0,M,9.0,3,180.0,26.0,9603,3.0,18.0,39724
IN,15,3,T,,XXXX,T3,41.0,U,,1.0,F,1.0,0,158.0,10.0,9603,6.0,7.5238095238,64255
ID,6,2,R,75.0,XXXX,R2,45.0, ,,, ,,0,355.0,24.0,9612,1.0,16.904761905,11006
AK,25,2,C,,XXXX,C2,25.0, ,,,F,,0,35.0,25.0,9505,20.0,17.5,184693
IL,18,3,R,48.0,XXXX,R3,51.0,H,,3.0,M,,0,50.0,15.0,9512,2.0,8.3333333333,99107
MO,17,2,U,,XXXX,U2,5.0,U,,1.0,U,5.0,3,43.0,5.0,9601,8.0,2.6875,100747
NC,26,3,C,56.0,XXXX,C3,30.0,H,,6.0,F,3.0,2,44.0,20.0,9504,15.0,14.666666667,18828
CA,18,1,U,48.0,XXXX,U1,3.0, ,,,F,,0,163.0,30.0,9512,4.0,18.111111111,164
CA,18,1,C,,XXXX,C1,24.0,H,,3.0,F,6.0,1,31.0,15.0,9512,5.0,10.333333333,155991
MI,26,2,T,63.0,XXXX,T2,39.0,H,,7.0,M,3.0,4,85.0,30.0,9504,5.0,28.333333333,66392
MI,18,2,T,75.0,XXXX,T2,38.0,U,,5.0,M,3.0,10,33.0,10.0,9512,9.0,6.6,71419
IL,19,1,S,58.0,XXXX,S1,13.0,H,,7.0,F,8.0,5,367.0,27.0,9511,12.0,22.9375,88860
OR,25,1,R,61.0,XXXX,R1,42.0,U,,1.0,M,,0,342.0,10.0,9505,1.0,13.153846154,174679
CO,18,4,U,54.0,XXXX,U4,10.0,U,,1.0,F,0.0,15,66.0,5.0,9512,4.0,4.7142857143,129952
CA,18,1,U,65.0,XXXX,U1,2.0,H,,4.0,M,5.0,1,41.0,15.0,9512,7.0,10.25,147128
LA,21,1,C,72.0,XXXX,C1,24.0,H,,7.0,M,9.0,7,120.0,15.0,9509,10.0,7.5,109884
TX,15,1,S,46.0,XXXX,S1,14.0,U,,5.0,M,,0,75.0,25.0,9603,1.0,37.5,116657
AZ,19,2,S,70.0,XXXX,S2,19.0,H,,5.0,M,5.0,1,23.0,15.0,9511,16.0,11.5,138538
IL,20,1,U,84.0,XXXX,U1,1.0,H,,4.0,F,7.0,2,35.0,4.0,9510,7.0,3.8888888889,93049
MO,24,2,R,,XXXX,R2,45.0,U,,1.0,F,,0,47.0,25.0,9506,9.0,11.75,103626
CA,25,1,S,,XXXX,S1,15.0,H,,7.0,M,8.0,12,210.0,20.0,9505,3.0,14.0,157278
FL,17,1,T,72.0,XXXX,T1,35.0,H,,6.0,M,9.0,5,25.0,10.0,9601,3.0,8.3333333333,34672
CA,26,1,U,76.0,XXXX,U1,2.0,H,,4.0,F,8.0,7,312.0,11.0,9504,3.0,20.8,171765
NM,18,2,T,,XXXX,T2,39.0, ,,,F,,0,40.0,20.0,9512,5.0,10.0,140007
IL,21,1,T,40.0,XXXX,T1,34.0,H,,4.0,F,6.0,27,44.0,15.0,9509,13.0,11.0,97800
MN,5,1,T,60.0,XXXX,T1,35.0,U,,4.0,F,9.0,8,150.0,0.0,9701,11.0,25.0,10213
TX,18,2,S,,XXXX,S2,18.0, ,,,F,,0,72.0,13.0,9512,13.0,9.0,121381
GA,10,2,C,71.0,XXXX,C2,25.0,H,,3.0,M,5.0,3,94.0,10.0,9608,16.0,6.2666666667,185982
IL,25,3,U,63.0,XXXX,U3,8.0,H,1.0,3.0,M,5.0,2,52.0,20.0,9505,5.0,13.0,93889
IN,21,2,S,32.0,XXXX,S2,20.0,H,,3.0,M,,0,66.0,7.0,9509,3.0,6.0,60087
FL,18,1,S,45.0,XXXX,S1,12.0,H,,4.0,M,8.0,1,140.0,35.0,9512,18.0,23.333333333,33043
TX,26,4,U,46.0,XXXX,U4,10.0,H,,3.0,M,4.0,28,236.0,30.0,9504,1.0,18.153846154,122088
CA,18,1,S,73.0,XXXX,S1,13.0, ,,,F,,0,35.0,20.0,9512,14.0,11.666666667,166095
TN,16,2,T,80.0,XXXX,T2,38.0,H,,7.0,F,7.0,1,112.0,5.0,9602,11.0,5.0909090909,50651
WA,16,2,R,47.0,XXXX,R2,49.0,H,,5.0,M,2.0,1,136.0,15.0,9602,6.0,11.333333333,182757
CA,17,4,U,,XXXX,U4,10.0, ,,,F,,0,88.0,15.0,9601,3.0,11.0,143718
TX,17,2,S,83.0,XXXX,S2,18.0,H,,1.0,F,6.0,8,105.0,9.0,9601,9.0,6.1764705882,116226
MI,17,3,R,46.0,XXXX,R3,51.0,H,2.0,5.0,F,,0,50.0,12.0,9601,16.0,8.3333333333,70945
AR,16,2,T,,XXXX,T2,36.0, ,,,F,,0,74.0,5.0,9602,3.0,5.2857142857,112230
TN,17,2,T,,XXXX,T2,37.0,H,,6.0,F,,0,42.0,25.0,9601,22.0,14.0,51932
TN,15,2,T,54.0,XXXX,T2,36.0,H,,5.0,M,5.0,1,73.0,15.0,9603,9.0,12.166666667,52041
CA,16,1,S,63.0,XXXX,S1,11.0, ,,,F,,0,20.0,20.0,9602,,20.0,156833
FL,21,1,C,80.0,XXXX,C1,23.0,H,,4.0,M,9.0,6,71.0,7.0,9509,17.0,5.9166666667,40571
TX,17,2,T,,XXXX,T2,36.0, ,,,M,,0,20.0,20.0,9601,,20.0,124025
TX,18,2,U,74.0,XXXX,U2,4.0,U,,1.0,J,4.0,4,46.0,16.0,9512,1.0,7.6666666667,127424
MO,18,2,T,49.0,XXXX,T2,39.0,U,,3.0,M,6.0,0,55.0,25.0,9512,7.0,18.333333333,99503
CO,16,2,T,82.0,XXXX,T2,39.0,H,,3.0,M,,0,98.0,15.0,9602,3.0,5.4444444444,131205
IN,17,3,C,,XXXX,C3,31.0,U,,1.0,F,5.0,1,106.0,22.0,9601,13.0,17.666666667,61677
LA,7,2,R,56.0,XXXX,R2,47.0,H,,4.0,M,5.0,1,55.0,10.0,9611,4.0,9.1666666667,2404
FL,19,2,U,78.0,XXXX,U2,4.0, ,,, ,,0,30.0,25.0,9511,33.0,15.0,37719
IA,18,2,T,88.0,XXXX,T2,36.0,U,,2.0,F,7.0,0,153.0,20.0,9512,8.0,19.125,75327
OR,24,2,T,64.0,XXXX,T2,38.0,U,,4.0,M,3.0,0,77.0,20.0,9506,5.0,12.833333333,174961
KS,19,1,U,,XXXX,U1,2.0, ,,, ,,0,120.0,25.0,9511,5.0,20.0,104742
CA,26,2,C,56.0,XXXX,C2,27.0,H,,4.0,F,,0,47.0,15.0,9504,12.0,9.4,155235
TX,5,1,T,72.0,XXXX,T1,34.0, ,,,F,,0,129.0,5.0,9701,8.0,9.2142857143,190929
NC,17,1,S,,XXXX,S1,11.0,H,,7.0,M,9.0,9,107.0,21.0,9601,16.0,13.375,19682
OR,18,2,S,52.0,XXXX,S2,16.0,H,,5.0,F,,0,340.0,21.0,9512,6.0,13.6,4699
NM,18,2,T,,XXXX,T2,36.0, ,,,M,,0,50.0,10.0,9512,2.0,10.0,140165
IL,23,1,S,48.0,XXXX,S1,14.0,H,1.0,7.0,F,9.0,10,107.0,20.0,9507,5.0,21.4,191508
FL,19,2,C,34.0,XXXX,C2,26.0,H,3.0,5.0,M,,0,44.0,10.0,9511,4.0,8.8,37295
TX,16,1,S,50.0,XXXX,S1,12.0,H,,6.0,F,6.0,11,20.0,4.0,9602,3.0,6.6666666667,128214
FL,18,1,U,67.0,XXXX,U1,3.0,H,,7.0,M,9.0,3,20.0,15.0,9512,6.0,10.0,38783
CA,21,2,U,55.0,XXXX,U2,5.0,U,,2.0,M,5.0,5,90.0,10.0,9509,3.0,9.0,185226
SC,18,2,R,68.0,XXXX,R2,43.0, ,,,F,,0,42.0,20.0,9512,9.0,14.0,22618
CA,17,4,U,70.0,XXXX,U4,10.0,H,,4.0,M,,0,20.0,20.0,9601,,20.0,145011
TX,17,1,S,35.0,XXXX,S1,12.0,H,,7.0,U,8.0,10,32.0,15.0,9601,10.0,8.0,118843
IL,18,2,U,76.0,XXXX,U2,5.0,U,,3.0,M,,0,199.0,20.0,9512,12.0,11.055555556,94001
CA,15,1,C,95.0,XXXX,C1,22.0, ,,2.0,F,6.0,27,124.0,3.0,9603,2.0,3.5428571429,189836
CA,15,1,S,50.0,XXXX,S1,14.0,H,,7.0,M,9.0,1,143.0,25.0,9603,2.0,13.0,776
FL,19,1,T,48.0,XXXX,T1,34.0,H,,6.0,M,9.0,5,25.0,25.0,9511,,25.0,40413
NC,19,3,R,50.0,XXXX,R3,50.0, ,,,F,,0,15.0,15.0,9511,,15.0,20391
CA,18,1,U,62.0,XXXX,U1,3.0,H,,5.0,M,4.0,0,123.0,25.0,9512,5.0,12.3,163231
CO,15,1,S,,XXXX,S1,12.0,U,,2.0,M,,0,47.0,5.0,9603,15.0,3.6153846154,174145
OK,18,3,C,63.0,XXXX,C3,30.0,U,,1.0,F,2.0,7,50.0,20.0,9512,12.0,16.666666667,113908
FL,15,1,S,74.0,XXXX,S1,15.0,H,1.0,5.0,M,,0,55.0,18.0,9603,8.0,13.75,39882
MN,18,2,R,50.0,XXXX,R2,49.0,H,1.0,4.0,F,4.0,2,142.0,14.0,9512,5.0,8.3529411765,84763
NE,15,2,T,,XXXX,T2,36.0, ,,, ,,0,155.0,10.0,9603,2.0,10.333333333,107190
WA,15,2,R,50.0,XXXX,R2,49.0, ,,,M,,0,41.0,15.0,9603,9.0,8.2,181077
MS,21,2,T,,XXXX,T2,39.0, ,,,F,,0,82.0,25.0,9509,2.0,8.2,18754
NE,26,2,R,86.0,XXXX,R2,45.0,U,,1.0,F,,0,335.0,10.0,9504,6.0,15.952380952,7447
SC,15,3,T,48.0,XXXX,T3,41.0,U,,2.0,F,2.0,0,26.0,16.0,9603,6.0,13.0,24287
MO,16,2,R,,XXXX,R2,43.0,H,,3.0,M,,0,20.0,20.0,9602,,20.0,102848
TX,24,2,R,77.0,XXXX,R2,46.0,U,,7.0,F,,0,55.0,20.0,9506,6.0,18.333333333,126720
IL,18,1,S,75.0,XXXX,S1,11.0, ,,,M,,0,130.0,25.0,9512,24.0,26.0,89150
GA,18,1,R,50.0,XXXX,R1,42.0, ,,,M,,0,77.0,20.0,9512,4.0,12.833333333,26699
CA,15,2,U,84.0,XXXX,U2,7.0, ,,,F,,0,306.0,10.0,9603,8.0,6.2448979592,171872
CA,20,3,U,,XXXX,U3,9.0, ,,,F,,0,93.0,15.0,9510,5.0,13.285714286,143004
CA,18,1,T,48.0,XXXX,T1,35.0,H,,6.0,F,6.0,0,206.0,21.0,9512,12.0,13.733333333,161729
HI,18,1,S,52.0,XXXX,S1,11.0,H,,5.0,F,5.0,0,108.0,12.0,9512,4.0,10.8,173716
AK,15,2,R,,XXXX,R2,44.0, ,,, ,,0,189.0,26.0,9603,10.0,15.75,184758
AZ,26,1,S,88.0,XXXX,S1,13.0,H,,6.0,M,9.0,0,312.0,50.0,9504,5.0,28.363636364,138310
FL,21,2,S,23.0,XXXX,S2,19.0,H,1.0,7.0,M,7.0,0,70.0,20.0,9509,3.0,17.5,38595
OR,21,2,C,,XXXX,C2,25.0, ,,,F,,0,66.0,15.0,9509,18.0,9.4285714286,190250
MO,17,2,T,,XXXX,T2,36.0, ,,,F,,0,15.0,15.0,9601,,15.0,103071
UT,16,2,S,84.0,XXXX,S2,20.0,U,2.0,2.0,M,8.0,7,15.0,15.0,9602,,15.0,91892
SC,18,1,C,34.0,XXXX,C1,24.0,H,,5.0,M,8.0,5,97.0,30.0,9512,6.0,16.166666667,24982
CA,18,1,U,96.0,XXXX,U1,2.0,H,,7.0,F,7.0,0,55.0,15.0,9512,5.0,11.0,149417
NC,19,1,T,56.0,XXXX,T1,35.0,H,,7.0,F,9.0,13,41.0,15.0,9511,8.0,10.25,19599
GA,18,1,T,54.0,XXXX,T1,35.0,H,1.0,6.0,M,8.0,1,45.0,10.0,9512,3.0,9.0,29647
IL,18,2,T,76.0,XXXX,T2,37.0,U,,2.0,F,2.0,0,163.0,10.0,9512,3.0,8.5789473684,96259
SC,19,3,R,,XXXX,R3,50.0,U,1.0,4.0,M,,0,25.0,20.0,9511,4.0,12.5,25498
FL,16,3,C,78.0,XXXX,C3,32.0,U,,1.0,M,0.0,23,72.4,5.0,9602,6.0,4.0222222222,42738
CA,10,2,C,,XXXX,C2,28.0,H,,6.0,F,,0,84.0,10.0,9608,7.0,9.3333333333,14363
FL,23,3,U,41.0,XXXX,U3,8.0,H,,2.0,F,5.0,2,15.0,15.0,9507,,15.0,38120
OK,18,1,S,34.0,XXXX,S1,12.0,H,,7.0,M,8.0,7,50.0,25.0,9512,6.0,25.0,113580
WI,19,2,T,84.0,XXXX,T2,40.0, ,,1.0,F,,0,126.0,10.0,9511,11.0,6.3,190696
FL,19,4,U,53.0,XXXX,U4,10.0,U,,2.0,F,,0,136.0,25.0,9511,31.0,12.363636364,38722
NC,16,2,T,,XXXX,T2,39.0, ,,,F,,0,118.0,10.0,9602,15.0,7.375,20952
SC,19,2,R,53.0,XXXX,R2,46.0,U,,4.0,F,5.0,2,169.0,30.0,9511,5.0,18.777777778,24854
TX,21,2,R,64.0,XXXX,R2,43.0,H,,5.0,F,,0,27.0,17.0,9509,14.0,13.5,118082
IN,15,2,R,,XXXX,R2,49.0,H,,6.0,M,5.0,0,147.0,10.0,9603,3.0,10.5,62533
FL,15,3,U,76.0,XXXX,U3,8.0,H,,2.0,M,4.0,1,47.0,25.0,9603,5.0,11.75,45265
MO,18,3,T,80.0,XXXX,T3,41.0,H,,2.0,M,4.0,0,77.5,10.0,9512,4.0,4.84375,99445
HI,18,2,C,39.0,XXXX,C2,28.0, ,,,F,,0,127.0,7.5,9512,8.0,9.0714285714,173622
MT,15,2,C,68.0,XXXX,C2,27.0,H,,5.0,F,8.0,2,503.0,14.0,9603,3.0,11.431818182,10550
WA,17,1,R,,XXXX,R1,42.0,U,,5.0,M,,0,26.0,26.0,9601,,26.0,183991
TX,23,3,T,41.0,XXXX,T3,41.0,H,,5.0,F,0.0,11,157.0,5.0,9507,6.0,5.8148148148,123687
IL,17,1,S,81.0,XXXX,S1,15.0,H,,5.0,M,5.0,13,44.0,15.0,9601,3.0,11.0,94755
FL,21,2,T,70.0,XXXX,T2,40.0, ,,,M,,0,161.0,14.0,9509,5.0,9.4705882353,34300
FL,17,3,C,94.0,XXXX,C3,33.0, ,,,F,,0,122.5,8.0,9601,8.0,5.5681818182,35891
AZ,15,3,U,69.0,XXXX,U3,8.0,H,,3.0,M,4.0,8,31.0,6.0,9603,2.0,15.5,135829
CA,16,1,C,,XXXX,C1,24.0, ,,,M,,0,113.0,9.0,9602,35.0,7.0625,156520
FL,15,1,S,40.0,XXXX,S1,15.0,H,,7.0,F,9.0,2,75.0,10.0,9603,3.0,9.375,37796
WI,19,2,C,41.0,XXXX,C2,27.0, ,,,F,,0,37.0,15.0,9511,5.0,12.333333333,79534
GA,17,2,S,71.0,XXXX,S2,20.0, ,,,M,,0,144.0,11.0,9601,7.0,6.8571428571,27365
NC,17,1,C,43.0,XXXX,C1,24.0,H,3.0,5.0,M,9.0,1,105.0,20.0,9601,1.0,11.666666667,17548
IL,19,3,S,93.0,XXXX,S3,21.0,H,,2.0,M,,0,99.05,10.0,9511,8.0,4.7166666667,94170
MO,27,2,S,91.0,XXXX,S2,16.0,U,,1.0,F,3.0,14,181.0,16.0,9503,5.0,10.647058824,102288
IN,17,2,T,,XXXX,T2,40.0, ,,,F,,0,47.0,10.0,9601,9.0,6.7142857143,60178
LA,21,2,C,93.0,XXXX,C2,25.0,U,,2.0,M,7.0,16,245.0,50.0,9509,14.0,24.5,109021
CA,22,2,S,44.0,XXXX,S2,18.0, ,,,F,,0,90.0,15.0,9508,9.0,11.25,150704
MO,18,2,T,55.0,XXXX,T2,36.0,U,,1.0,M,8.0,1,45.0,20.0,9512,20.0,15.0,101571
MO,18,2,T,45.0,XXXX,T2,36.0,H,,5.0,M,4.0,2,80.0,16.0,9512,21.0,13.333333333,103010
CA,18,2,T,48.0,XXXX,T2,40.0,H,,4.0,F,,0,75.0,13.0,9512,3.0,4.4117647059,154789
SC,17,1,T,49.0,XXXX,T1,35.0,U,,5.0,F,8.0,0,76.0,15.0,9601,8.0,10.857142857,22619
CA,16,2,S,69.0,XXXX,S2,18.0,H,,3.0,F,6.0,0,111.0,16.0,9602,15.0,10.090909091,164166
CA,18,2,S,72.0,XXXX,S2,17.0,H,,5.0,M,5.0,7,67.0,15.0,9512,14.0,13.4,146621
AZ,26,3,U,,XXXX,U3,8.0,H,1.0,5.0,F,4.0,6,73.0,16.0,9504,10.0,9.125,9243
CA,19,3,U,84.0,XXXX,U3,8.0,H,,2.0,M,,0,25.0,25.0,9511,,25.0,142692
FL,24,4,U,39.0,XXXX,U4,10.0,H,,5.0,F,,0,116.0,20.0,9506,7.0,14.5,37777
CA,17,2,U,72.0,XXXX,U2,7.0, ,,, ,,0,96.0,15.0,9601,29.0,8.0,4848
MI,16,2,S,60.0,XXXX,S2,18.0,H,,5.0,M,8.0,47,59.0,10.0,9602,1.0,8.4285714286,69036
CA,21,2,S,68.0,XXXX,S2,20.0, ,,1.0,M,,0,51.0,28.0,9509,11.0,25.5,191083
KY,15,1,T,52.0,XXXX,T1,34.0,H,,5.0,M,8.0,1,55.0,8.0,9603,4.0,6.1111111111,59001
CA,16,1,T,22.0,XXXX,T1,35.0,U,,4.0,F,6.0,0,143.0,100.0,9602,26.0,28.6,66040
IL,19,3,U,96.0,XXXX,U3,9.0,U,,1.0,M,,0,114.0,15.0,9511,1.0,5.1818181818,13374
CA,20,2,C,80.0,XXXX,C2,29.0,H,,1.0,F,1.0,2,15.0,15.0,9510,,15.0,156157
CA,17,2,S,30.0,XXXX,S2,20.0,H,1.0,2.0,M,,0,15.0,15.0,9601,,15.0,23671
NE,15,2,T,52.0,XXXX,T2,39.0,H,,3.0,F,6.0,3,68.0,10.0,9603,6.0,9.7142857143,107717
IN,19,1,T,34.0,XXXX,T1,35.0,H,,5.0,M,9.0,12,86.0,17.0,9511,1.0,10.75,62402
CA,17,1,S,,XXXX,S1,13.0, ,,,F,,0,72.0,11.0,9601,4.0,9.0,164467
MO,18,3,U,74.0,XXXX,U3,9.0,H,,1.0,F,3.0,0,90.0,20.0,9512,21.0,9.0,100220
NC,24,2,T,65.0,XXXX,T2,36.0,H,,3.0,F,,0,411.0,15.0,9506,3.0,29.357142857,15556
CA,20,1,S,76.0,XXXX,S1,11.0,H,,6.0,M,7.0,5,134.0,7.0,9510,1.0,5.36,152833
FL,26,2,C,38.0,XXXX,C2,25.0,U,,4.0,F,2.0,3,25.0,20.0,9504,18.0,12.5,35371
MN,15,2,C,66.0,XXXX,C2,25.0,H,1.0,4.0,M,5.0,27,45.0,20.0,9603,10.0,11.25,84823
IL,17,2,T,63.0,XXXX,T2,36.0,H,,1.0,F,1.0,21,92.0,5.0,9601,4.0,4.8421052632,99217
MI,23,1,C,94.0,XXXX,C1,22.0, ,,,M,,0,55.0,15.0,9507,4.0,11.0,71719
FL,15,2,C,73.0,XXXX,C2,29.0,H,,1.0,F,2.0,0,36.0,21.0,9603,7.0,18.0,44751
IL,15,1,S,71.0,XXXX,S1,14.0,H,,7.0,F,,0,140.0,50.0,9603,25.0,35.0,87899
FL,23,3,S,62.0,XXXX,S3,21.0,H,,2.0,F,6.0,4,20.0,20.0,9507,,20.0,32732
NE,19,3,R,56.0,XXXX,R3,53.0,H,,7.0,F,,0,64.0,10.0,9511,7.0,6.4,107654
IL,15,1,T,36.0,XXXX,T1,35.0,H,,7.0,F,9.0,0,42.0,20.0,9603,5.0,14.0,90197
AL,24,2,R,67.0,XXXX,R2,43.0,U,,1.0,U,4.0,0,20.0,15.0,9506,5.0,10.0,49199
MN,21,2,R,74.0,XXXX,R2,45.0,U,,1.0,M,1.0,11,86.0,14.0,9509,6.0,5.0588235294,82360
WI,18,1,S,76.0,XXXX,S1,12.0, ,,,F,,0,133.0,10.0,9512,11.0,8.3125,79604
FL,20,2,C,61.0,XXXX,C2,27.0, ,,,F,,0,20.0,15.0,9510,9.0,10.0,35187
NC,24,1,R,,XXXX,R1,42.0,U,2.0,5.0,F,,0,25.0,25.0,9506,,25.0,19317
FL,16,1,C,79.0,XXXX,C1,24.0,H,,1.0,M,8.0,9,104.0,5.0,9602,14.0,3.8518518519,40429
MI,18,1,S,89.0,XXXX,S1,12.0, ,,,F,,0,134.0,10.0,9512,9.0,7.8823529412,71016
TX,18,3,C,47.0,XXXX,C3,31.0,H,,7.0,F,0.0,5,50.0,25.0,9512,2.0,25.0,123632
MI,18,1,T,49.0,XXXX,T1,35.0, ,,, ,,0,65.0,15.0,9512,9.0,8.125,72524
MO,25,3,R,62.0,XXXX,R3,53.0, ,,, ,,0,127.0,25.0,9505,4.0,18.142857143,101610
LA,26,3,R,44.0,XXXX,R3,51.0,H,1.0,4.0,M,,0,45.0,20.0,9504,13.0,15.0,110528
TX,16,2,T,,XXXX,T2,36.0, ,,,M,,0,20.0,20.0,9602,,20.0,118073
IL,18,3,R,59.0,XXXX,R3,53.0,U,,4.0,M,0.0,0,55.0,20.0,9512,12.0,13.75,99069
MI,19,2,T,46.0,XXXX,T2,40.0,H,1.0,4.0,M,6.0,2,51.0,15.0,9511,6.0,10.2,72898
IN,15,2,R,73.0,XXXX,R2,49.0,U,,1.0,M,3.0,0,101.0,6.0,9603,4.0,5.3157894737,63840
MN,21,1,S,51.0,XXXX,S1,14.0, ,,,M,,0,30.0,10.0,9509,6.0,6.0,84109
LA,16,3,R,38.0,XXXX,R3,51.0,H,,3.0,M,,0,20.0,20.0,9602,,20.0,109072
WA,22,1,S,49.0,XXXX,S1,12.0,H,,5.0,M,7.0,1,60.0,30.0,9508,15.0,20.0,178515
IL,17,2,C,81.0,XXXX,C2,28.0,H,,1.0,F,6.0,18,95.0,19.0,9601,4.0,9.5,94783
IN,16,2,R,62.0,XXXX,R2,49.0,H,,5.0,M,,0,48.0,12.0,9602,7.0,9.6,59484
CA,17,1,C,,XXXX,C1,24.0, ,,, ,,0,300.0,50.0,9601,10.0,33.333333333,156358
AZ,21,3,C,,XXXX,C3,31.0,U,,2.0,F,0.0,3,128.0,50.0,9509,4.0,42.666666667,138674
NV,21,1,S,32.0,XXXX,S1,12.0,H,,7.0,M,9.0,4,40.0,25.0,9509,12.0,20.0,141401
CA,15,2,T,78.0,XXXX,T2,40.0,H,,4.0,F,4.0,9,39.0,10.0,9603,7.0,9.75,170738
NM,17,3,R,54.0,XXXX,R3,52.0,H,,4.0,M,,0,115.0,20.0,9601,8.0,16.428571429,140351
NC,18,2,T,43.0,XXXX,T2,40.0,U,,7.0,F,8.0,4,92.0,20.0,9512,1.0,13.142857143,18947
FL,18,3,T,64.0,XXXX,T3,41.0,H,,5.0,M,2.0,15,45.0,10.0,9512,5.0,11.25,42500
HI,16,1,S,68.0,XXXX,S1,13.0,H,,4.0,M,6.0,0,35.0,5.0,9602,10.0,5.0,174071
FL,19,2,C,76.0,XXXX,C2,29.0,U,,1.0,F,,0,80.0,10.0,9511,2.0,6.6666666667,46481
AK,18,2,R,50.0,XXXX,R2,44.0,U,,4.0,F,5.0,1,85.0,15.0,9512,17.0,9.4444444444,184822
CO,15,3,C,76.0,XXXX,C3,31.0,U,,4.0,F,,0,127.0,6.0,9603,4.0,8.4666666667,130268
NC,24,2,C,71.0,XXXX,C2,28.0,H,2.0,2.0,M,5.0,8,113.0,25.0,9506,14.0,14.125,19633
UT,7,1,S,,XXXX,S1,14.0,H,,4.0,M,9.0,7,81.0,7.0,9611,19.0,6.2307692308,12516
CA,17,1,C,,XXXX,C1,24.0, ,,,F,,0,15.0,15.0,9601,,15.0,161831
OR,24,2,R,73.0,XXXX,R2,48.0,U,,1.0,M,1.0,11,18.0,18.0,9506,,18.0,177833
MO,18,2,R,39.0,XXXX,R2,45.0,U,2.0,4.0,F,3.0,9,63.0,10.0,9512,0.0,6.3,102776
TX,19,3,U,,XXXX,U3,9.0, ,,,M,,0,178.0,27.0,9511,7.0,25.428571429,121300
CO,15,2,T,83.0,XXXX,T2,36.0,H,,2.0,F,1.0,1,109.0,20.0,9603,4.0,9.9090909091,131314
MN,20,1,S,,XXXX,S1,11.0, ,,,M,,0,20.0,20.0,9510,,20.0,88955
MN,18,1,U,76.0,XXXX,U1,3.0,H,,2.0,F,,0,78.0,5.0,9512,14.0,6.0,82475
WA,16,3,R,52.0,XXXX,R3,51.0,H,,4.0,F,,0,15.0,15.0,9602,,15.0,180692
MI,25,2,R,68.0,XXXX,R2,44.0,H,,5.0,M,7.0,0,72.0,15.0,9505,11.0,10.285714286,69825
AK,25,2,R,,XXXX,R2,49.0, ,,,F,,0,67.0,20.0,9505,5.0,11.166666667,184781
MI,17,1,S,46.0,XXXX,S1,12.0,H,3.0,7.0,F,,0,57.0,17.0,9601,12.0,11.4,65067
WI,18,2,T,36.0,XXXX,T2,40.0,H,4.0,5.0,F,7.0,7,91.0,10.0,9512,8.0,6.5,77433
TX,24,2,R,,XXXX,R2,45.0, ,,,F,,0,143.0,20.0,9506,9.0,13.0,128299
FL,18,2,S,80.0,XXXX,S2,17.0,H,,3.0,M,6.0,9,119.0,10.0,9512,7.0,11.9,37302
WA,15,3,T,,XXXX,T3,41.0,H,,4.0,M,0.0,0,20.0,20.0,9603,,20.0,183748
WA,23,3,U,,XXXX,U3,8.0, ,,,F,,0,86.0,18.0,9507,15.0,14.333333333,189772
CO,18,3,R,,XXXX,R3,53.0,U,,2.0,M,2.0,1,109.0,11.0,9512,13.0,9.0833333333,131305
HI,16,2,S,,XXXX,S2,16.0,U,,4.0,M,7.0,0,45.0,20.0,9602,7.0,11.25,173955
CA,15,3,U,79.0,XXXX,U3,9.0, ,,,F,,0,116.0,30.0,9603,9.0,12.888888889,142571
WI,24,1,S,74.0,XXXX,S1,11.0,H,1.0,7.0,M,8.0,4,97.0,14.0,9506,3.0,6.0625,77797
WY,21,1,C,70.0,XXXX,C1,24.0,H,,3.0,M,9.0,1,30.0,20.0,9509,3.0,15.0,132559
CA,17,1,S,50.0,XXXX,S1,11.0,H,,5.0,M,8.0,1,71.0,15.0,9601,7.0,8.875,156422
